ego_id,seed,arm,crossed,chosen_cost,bypass_cost,ratio
ego_1,1,ablation,False,111.586,105.413,1.0586
ego_1,1,ours-augtime,False,132.556,126.384,1.0488
ego_1,1,ours-fuel,False,161238.486,117590.055,1.3712
ego_0,1,ablation,False,463.272,452.289,1.0243
ego_0,1,ours-augtime,False,622.917,581.047,1.0721
ego_2,1,ours-augtime,False,461.993,457.202,1.0105
ego_2,1,ours-fuel,False,537541.054,533759.618,1.0071
ego_0,1,ours-fuel,False,359983.783,323728.032,1.112
ego_2,1,ablation,False,382.931,378.14,1.0127
