seed,trip,arm,origin,dest,arrived,fuel_abs,fuel_per_km,duration,CO2_abs,waitingTime,stops,timeLoss,routeLength,reroutes,bg_vcount_at_depart,bg_possum_at_depart
1,15,sumo,153027,-152938#1,True,407672.06,53908.97394022663,726.5,1277780.52,15.25,2,110.42,7562.23,0,259,43325.0
1,16,sumo,-152570,152550,True,260231.68,30336.856658898796,662.5,815592.63,0.0,0,44.65,8578.07,0,248,66487.5
1,17,sumo,152750#1,-153421#4,True,445202.47,60630.91069791892,748.0,1395448.73,0.0,0,47.17,7342.83,0,245,70599.9
1,18,sumo,152961,-153648,True,376562.77,52159.33718126123,714.25,1180315.76,0.0,0,80.66,7219.47,0,240,66497.9
1,19,sumo,-153457,-153403,True,531687.27,59536.24777167633,700.25,1666480.92,0.0,0,97.33,8930.48,0,241,57451.8
1,20,sumo,152851#1,-153381#2,True,469764.37,70274.4576802883,555.0,1472424.34,0.0,0,44.62,6684.71,0,240,52748.3
1,21,sumo,153479#9,-153391#1,True,600834.36,104343.58474739635,479.75,1883227.29,4.5,1,44.47,5758.23,0,235,50133.5
1,22,sumo,-153482#1,152558#6,True,232475.47,37907.02911240906,538.25,728671.26,0.0,0,43.94,6132.78,0,255,61660.4
1,23,sumo,-153570,-153033#0,True,509217.05,66679.81143811176,660.5,1596094.93,0.0,0,66.19,7636.75,0,268,55783.2
1,24,sumo,-152739,-153006#0,True,253833.09,38484.749108507385,497.0,795559.15,14.0,2,48.69,6595.68,0,267,65973.1
1,25,sumo,-153435#0,-152664#0,True,403213.75,53145.907693767695,664.0,1263841.98,2.25,1,146.04,7586.92,0,262,72796.1
1,26,sumo,152639,153366#1,True,278224.38,40618.23952441991,545.25,872021.46,0.0,0,47.66,6849.74,0,307,79327.3
1,27,sumo,152931#3,-153329#2,True,392357.39,56991.414046045466,610.25,1229809.48,0.0,0,61.84,6884.5,0,318,84061.6
1,28,sumo,-152750#2,153023#1,True,364743.38,58030.90370752212,520.25,1143253.92,0.0,0,48.98,6285.33,0,300,58181.6
1,29,sumo,-153332#0,-152894#0,True,500339.01,55455.262962474466,784.25,1568236.25,0.0,0,79.54,9022.39,0,292,56869.8
1,30,sumo,-152851#2,-152449,True,516903.67,66879.6782449158,668.0,1620184.56,0.0,0,62.06,7728.86,0,280,56802.9
1,31,sumo,153000,153415#2,True,288504.6,48245.88453279998,525.75,904300.68,0.0,0,61.22,5979.88,0,273,55451.0
1,32,sumo,-152843#2,153040#1,True,379295.2,53112.906613641775,657.25,1188867.43,0.0,0,60.93,7141.3,0,260,70576.2
1,33,sumo,-153569#1,153365#0,True,473862.37,53977.23526671245,742.75,1485259.62,4.75,1,73.98,8778.93,0,256,52722.6
1,34,sumo,152428,-152830#2,True,354069.02,52640.66665179933,636.0,1109802.56,0.0,0,59.05,6726.15,0,240,58799.7
1,35,sumo,-152372,153628#1,True,346385.97,48996.82158437017,532.0,1085636.16,0.0,0,34.74,7069.56,0,232,59066.0
1,36,sumo,153064,152670#4,True,395981.96,48699.73890339425,727.75,1241172.0,0.0,0,90.33,8131.09,0,232,52690.2
1,37,sumo,-153048#1,-153039,True,222034.01,56744.54045240451,391.25,695964.08,0.0,0,35.05,3912.87,0,245,59801.3
1,38,sumo,152427,153337,True,418853.2,66855.20376435736,517.5,1312864.17,0.0,0,62.5,6265.08,0,250,51424.4
1,39,sumo,-152737#0,-152561,True,293984.46,43750.682338374354,549.0,921460.16,0.0,0,60.91,6719.54,0,272,46378.6
1,40,sumo,-152413#0,152354#0,True,401990.52,54274.70941418385,652.5,1260000.51,0.0,0,74.0,7406.59,0,270,61198.6
1,41,sumo,-152624#1,-153374#4,True,251788.07,42735.411479363655,487.5,789205.22,0.0,0,48.75,5891.79,0,260,51265.7
1,42,sumo,153435#0,152480,True,497949.86,54224.8291963681,816.25,1560764.97,0.0,0,95.89,9183.06,0,271,53576.6
1,43,sumo,152846,-153381#4,True,528663.04,78474.49289345753,583.5,1657056.43,0.0,0,43.0,6736.75,0,282,57939.9
1,44,sumo,153456#5,152337,True,541349.53,60025.49491831381,802.25,1696797.68,0.25,1,56.76,9018.66,0,276,69468.9
1,45,sumo,152644,152827#1,True,446609.95,58497.533622889234,649.75,1399853.33,0.0,0,76.13,7634.68,0,281,55723.3
1,46,sumo,-153050#0,153423#3,True,358346.3,54965.0511616635,643.5,1123211.72,0.0,0,49.7,6519.53,0,273,55907.3
1,47,sumo,-152732,152627#1,True,114004.29,62484.19592991071,163.0,357366.67,0.0,0,21.5,1824.53,0,282,58301.1
1,48,sumo,153043#0,-152817#0,True,327987.36,46597.71832866865,640.0,1028042.52,0.0,0,59.35,7038.7,0,287,72912.2
1,49,sumo,152841#1,-153549#1,True,428412.9,49880.12364868405,871.0,1342820.19,0.0,0,73.64,8588.85,0,287,70101.4
1,0,ours,153452#0,-152457#0,True,410486.05,38219.98232789483,834.25,1286561.81,0.0,0,57.41,10740.09,0,225,40225.2
1,1,ours,-153395,152996#8,True,526018.21,62037.691900351565,750.75,1648735.12,0.0,0,59.6,8479.01,0,233,46198.7
1,2,ours,-152574#0,153354#1,True,253999.61,31168.732314171488,644.5,796058.58,0.0,0,36.1,8149.18,0,240,45132.8
1,3,ours,152487#2,152761,True,582315.96,61182.93859179079,907.5,1825216.95,13.25,3,119.15,9517.62,0,250,58769.2
1,4,ours,152740,-153421#2,True,344292.92,55250.49707212881,569.0,1079157.06,0.0,0,51.13,6231.49,0,253,62342.7
1,5,ours,-153427#3,153437,True,315501.26,47153.714517158354,575.5,988913.23,0.0,0,66.23,6690.91,0,241,60343.8
1,6,ours,153567,152176#1,True,327467.49,62675.72285201894,399.25,1026423.65,0.0,0,48.19,5224.79,0,241,79154.4
1,7,ours,153332#2,-152912#2,True,457317.98,54046.788283901704,655.25,1433381.36,0.0,0,72.89,8461.52,0,234,67520.2
1,8,ours,-153567,153380#1,True,581738.28,62765.43327093526,870.0,1823410.56,7.25,1,179.1,9268.45,0,223,56491.5
1,9,ours,-152376,-152796#1,True,372357.82,47460.53790454049,633.5,1167063.5,0.0,0,81.38,7845.63,0,229,52540.2
1,10,ours,-152732,-153372#3,True,209219.84,42050.85822245448,448.0,655790.4,6.5,2,84.74,4975.4,0,241,47896.0
1,11,ours,-152977,152715,True,249863.61,37992.47794473182,565.25,783131.7,0.75,1,58.78,6576.66,0,237,59443.7
1,12,ours,-152849,-153060,True,439856.07,72363.19620956,497.0,1378692.5,0.0,0,47.42,6078.45,0,241,58087.7
1,13,ours,152372,152422#1,True,345550.77,46983.091291525656,656.0,1083095.53,0.0,0,66.75,7354.79,0,262,50865.2
1,14,ours,153452#2,153413#12,True,272970.45,38852.02607495125,590.5,855539.77,0.0,0,67.21,7025.9,0,268,52383.1
1,15,ours,153027,-152938#1,True,688746.54,99638.12408860496,1183.0,2158969.49,620.5,4,655.94,6912.48,0,254,39966.8
1,16,ours,-152570,152550,True,268559.88,31307.727728964674,614.75,841692.7,0.0,0,42.24,8578.07,0,244,61396.6
1,17,ours,152750#1,-153421#4,True,445458.48,60665.77600189572,747.75,1396250.56,0.0,0,47.29,7342.83,0,241,63181.0
1,18,ours,152961,-153648,True,702490.63,105729.42688618547,1250.25,2202070.36,600.5,2,653.59,6644.23,0,244,67979.8
1,19,ours,-153457,-153403,True,495082.65,55984.17891139693,749.75,1551746.81,0.0,0,46.6,8843.26,0,240,56930.5
1,20,ours,152851#1,-153381#2,True,476381.49,71264.34654607305,643.75,1493178.83,0.0,0,41.69,6684.71,0,238,59052.9
1,21,ours,153479#9,-153391#1,True,558925.13,115756.63618759644,448.75,1751918.8,12.25,2,45.24,4828.45,0,236,46682.1
1,22,ours,-153482#1,152558#6,True,234495.56,38236.421329315584,521.25,734999.15,0.0,0,45.29,6132.78,0,256,57328.6
1,23,ours,-153570,-153033#0,True,505864.93,66240.86555144531,717.75,1585597.19,2.0,1,77.21,7636.75,0,270,61389.1
1,24,ours,-152739,-153006#0,True,287868.54,43645.01309948329,571.0,902257.77,44.25,5,89.61,6595.68,0,269,69012.6
1,25,ours,-153435#0,-152664#0,True,396084.92,52206.28660905875,686.75,1241496.15,7.25,2,94.4,7586.92,1,266,76117.7
1,26,ours,152639,153366#1,True,294441.18,44461.80353168215,616.0,922904.39,4.25,2,57.88,6622.34,0,311,83265.0
1,27,ours,152931#3,-153329#2,True,391628.02,56885.47025927809,637.25,1227528.38,0.0,0,60.45,6884.5,0,322,86437.3
1,28,ours,-152750#2,153023#1,True,369169.04,58735.02902791102,507.75,1157122.01,0.0,0,50.67,6285.33,0,296,69500.1
1,29,ours,-153332#0,-152894#0,True,495073.7,57112.13654113481,696.0,1551737.07,10.5,3,93.71,8668.45,0,292,59660.4
1,30,ours,-152851#2,-152449,True,486333.13,64829.1176615652,623.75,1524355.46,0.0,0,56.18,7501.77,0,288,53628.5
1,31,ours,153000,153415#2,True,293969.99,49159.847689251284,543.5,921434.74,5.5,1,70.83,5979.88,0,275,61655.3
1,32,ours,-152843#2,153040#1,True,380674.81,53306.09412852002,657.25,1193193.05,0.0,0,61.13,7141.3,0,260,66733.6
1,33,ours,-153569#1,153365#0,True,466641.58,53154.72158907748,808.0,1462632.23,0.0,0,64.95,8778.93,0,253,51505.4
1,34,ours,152428,-152830#2,True,359416.64,54256.2363856211,550.25,1126556.87,0.0,0,64.12,6624.43,0,242,61927.3
1,35,ours,-152372,153628#1,True,355184.93,50241.44784116692,586.75,1113224.89,11.0,1,47.12,7069.56,0,232,56760.7
1,36,ours,153064,152670#4,True,377250.78,46396.08957716616,833.25,1182465.3,4.25,1,85.35,8131.09,0,237,51464.6
1,37,ours,-153048#1,-153039,True,220407.75,56328.92224888637,378.5,690864.44,0.0,0,36.16,3912.87,0,241,57427.1
1,38,ours,152427,153337,True,378457.62,62406.95540329961,519.0,1186244.0,0.0,0,52.7,6064.35,0,247,55945.1
1,39,ours,-152737#0,-152561,True,302843.52,45069.0850861815,549.75,949233.84,7.0,1,69.85,6719.54,0,269,46011.6
1,40,ours,-152413#0,152354#0,True,399731.31,53969.68240445333,669.5,1252920.76,0.0,0,72.09,7406.59,0,272,58733.4
1,41,ours,-152624#1,-153374#4,True,160344.27,32293.682618389226,446.75,502551.99,0.0,0,33.39,4965.19,0,264,53798.9
1,42,ours,153435#0,152480,True,473915.95,57899.05817932588,715.5,1485453.8,19.75,2,119.32,8185.21,0,266,54054.6
1,43,ours,152846,-153381#4,True,473507.97,59112.610436352326,598.5,1484088.45,0.0,0,29.3,8010.27,0,282,56751.5
1,44,ours,153456#5,152337,True,562049.58,62320.74166228685,692.0,1761677.16,0.75,1,75.39,9018.66,0,279,71158.6
1,45,ours,152644,152827#1,True,333249.75,40117.994544189416,767.75,1044469.68,18.0,1,51.5,8306.74,0,279,54362.0
1,46,ours,-153050#0,153423#3,True,348122.69,54984.04603132986,612.25,1091163.42,0.0,0,49.03,6331.34,0,278,57073.9
1,47,ours,-152732,152627#1,True,119631.82,65568.56834362823,193.25,375009.14,3.25,1,29.47,1824.53,0,291,57022.7
1,48,ours,153043#0,-152817#0,True,342858.45,48710.47920780827,574.75,1074651.12,0.0,0,63.25,7038.7,0,285,64887.4
1,49,ours,152841#1,-153549#1,True,489626.78,55955.044135327,750.0,1534683.91,6.5,2,105.68,8750.36,0,284,64199.7
